img_path_a,scene_a,scene_id_a,x1_a,x2_a,x3_a,q1_a,q2_a,q3_a,q4_a,img_path_b,scene_b,scene_id_b,x1_b,x2_b,x3_b,q1_b,q2_b,q3_b,q4_b,x1_ab,x2_ab,x3_ab,q1_ab,q2_ab,q3_ab,q4_ab,cluster_q,cluster_x
fire/seq-02/frame-000556.color.png,fire,1,-0.0153933,-0.5274892,1.0018319,0.9816085,-0.1834807,-0.0298642,0.0434482,fire/seq-02/frame-000466.color.png,fire,1,-0.0422001,-0.6954398,0.3665987,0.9490199,-0.3059941,0.0134128,-0.0744907,-0.0268068,-0.1679506,-0.6352332,0.984072983,-0.12788142,0.068470339,-0.102754654,7,8
fire/seq-02/frame-000556.color.png,fire,1,-0.0153933,-0.5274892,1.0018319,0.9816085,-0.1834807,-0.0298642,0.0434482,fire/seq-02/frame-000486.color.png,fire,1,0.1011053,-0.6890031,0.5237105,0.9633487,-0.2557947,-0.0210409,-0.0780109,0.1164986,-0.1615139,-0.4781214,0.989803551,-0.077578277,0.033543024,-0.114653419,6,6
fire/seq-02/frame-000556.color.png,fire,1,-0.0153933,-0.5274892,1.0018319,0.9816085,-0.1834807,-0.0298642,0.0434482,fire/seq-02/frame-000506.color.png,fire,1,0.1265195,-0.6432461,0.7046132,0.9756056,-0.2000738,-0.0639723,-0.0638106,0.1419128,-0.1157569,-0.2972187,0.993510411,-0.022074477,-0.013259212,-0.110787968,4,4
fire/seq-02/frame-000556.color.png,fire,1,-0.0153933,-0.5274892,1.0018319,0.9816085,-0.1834807,-0.0298642,0.0434482,fire/seq-02/frame-000566.color.png,fire,1,-0.036684,-0.5047755,1.0294783,0.9814526,-0.1818304,-0.0233719,0.0560552,-0.0212907,0.0227137,0.0276464,0.999898083,0.002249921,0.003983397,0.013523839,0,0
fire/seq-02/frame-000557.color.png,fire,1,-0.0149972,-0.5276787,1.0017482,0.9816091,-0.1834769,-0.0298151,0.0434831,fire/seq-01/frame-000940.color.png,fire,1,0.1378541,-0.6795803,0.8574763,0.8081237,-0.1579766,-0.542808,-0.1653452,0.1528513,-0.1519016,-0.1442719,0.831240788,-0.035331995,-0.471524647,-0.292326718,20,3
fire/seq-02/frame-000557.color.png,fire,1,-0.0149972,-0.5276787,1.0017482,0.9816091,-0.1834769,-0.0298151,0.0434831,fire/seq-02/frame-000480.color.png,fire,1,0.0602615,-0.6903183,0.4752433,0.9584643,-0.2767576,-0.0064375,-0.0686287,0.0752587,-0.1626396,-0.5265049,0.98882373,-0.098137822,0.046883664,-0.101973141,6,7
fire/seq-02/frame-000557.color.png,fire,1,-0.0149972,-0.5276787,1.0017482,0.9816091,-0.1834769,-0.0298151,0.0434831,fire/seq-02/frame-000500.color.png,fire,1,0.1377304,-0.6671112,0.6468431,0.9735593,-0.2102496,-0.048391,-0.0750714,0.1527276,-0.1394325,-0.3549051,0.992409095,-0.032099731,0.004441894,-0.118634168,5,5
fire/seq-02/frame-000557.color.png,fire,1,-0.0149972,-0.5276787,1.0017482,0.9816091,-0.1834769,-0.0298151,0.0434831,fire/seq-02/frame-000560.color.png,fire,1,-0.0248087,-0.5170043,1.0142914,0.9813529,-0.1836948,-0.027911,0.04923,-0.0098115,0.0106744,0.0125432,0.999981617,-6.75884E-06,0.000816495,0.006008205,0,0
fire/seq-02/frame-000558.color.png,fire,1,-0.0183138,-0.5239064,1.0062448,0.9814866,-0.183631,-0.0291355,0.045987,fire/seq-02/frame-000464.color.png,fire,1,-0.0574307,-0.6943654,0.3574593,0.947761,-0.3104638,0.0076158,-0.0728239,-0.0391169,-0.170459,-0.6487855,0.983654668,-0.132449294,0.062738321,-0.104616353,8,8
fire/seq-02/frame-000558.color.png,fire,1,-0.0183138,-0.5239064,1.0062448,0.9814866,-0.183631,-0.0291355,0.045987,fire/seq-02/frame-000484.color.png,fire,1,0.0884714,-0.6885543,0.5080026,0.9616784,-0.2633499,-0.0168603,-0.0744126,0.1067852,-0.1646479,-0.4982422,0.989302894,-0.084823835,0.037245955,-0.112682918,6,6
fire/seq-02/frame-000558.color.png,fire,1,-0.0183138,-0.5239064,1.0062448,0.9814866,-0.183631,-0.0291355,0.045987,fire/seq-02/frame-000504.color.png,fire,1,0.1307301,-0.6523477,0.6863048,0.9750052,-0.2035269,-0.0579149,-0.067731,0.1490439,-0.1284413,-0.31994,0.992901053,-0.025354455,-0.006638332,-0.11601975,5,4
fire/seq-02/frame-000558.color.png,fire,1,-0.0183138,-0.5239064,1.0062448,0.9814866,-0.183631,-0.0291355,0.045987,fire/seq-02/frame-000564.color.png,fire,1,-0.034523,-0.5073145,1.0259094,0.9818511,-0.1801241,-0.0233335,0.0545827,-0.0162092,0.0165919,0.0196646,0.99994001,0.004026166,0.003965496,0.009383054,0,0
fire/seq-02/frame-000559.color.png,fire,1,-0.0226268,-0.5204514,1.0102023,0.9814383,-0.1834962,-0.0288308,0.0477159,fire/seq-02/frame-000474.color.png,fire,1,0.0126941,-0.6905151,0.4254724,0.9553646,-0.2879233,0.0120606,-0.0650629,0.0353209,-0.1700637,-0.5847299,0.987011989,-0.108573514,0.065057975,-0.09892717,7,7
fire/seq-02/frame-000559.color.png,fire,1,-0.0226268,-0.5204514,1.0102023,0.9814383,-0.1834962,-0.0288308,0.0477159,fire/seq-02/frame-000494.color.png,fire,1,0.13381,-0.6807598,0.591507,0.9709025,-0.2234024,-0.0332931,-0.0795692,0.1564368,-0.1603084,-0.4186953,0.991037542,-0.044981406,0.020577265,-0.124088034,5,6
fire/seq-02/frame-000559.color.png,fire,1,-0.0226268,-0.5204514,1.0102023,0.9814383,-0.1834962,-0.0288308,0.0477159,fire/seq-02/frame-000554.color.png,fire,1,-0.0080432,-0.5353431,0.9931505,0.9822398,-0.1808918,-0.0293429,0.0402754,0.0145836,-0.0148917,-0.0170518,0.999968476,0.002464179,0.000761546,-0.007509691,0,0
fire/seq-02/frame-000560.color.png,fire,1,-0.0248087,-0.5170043,1.0142914,0.9813529,-0.1836948,-0.027911,0.04923,fire/seq-02/frame-000463.color.png,fire,1,-0.0652882,-0.6932142,0.3558212,0.9462713,-0.315229,0.0031036,-0.072053,-0.0404795,-0.1762099,-0.6584702,0.982898281,-0.137384066,0.058211594,-0.107925892,8,8
fire/seq-02/frame-000560.color.png,fire,1,-0.0248087,-0.5170043,1.0142914,0.9813529,-0.1836948,-0.027911,0.04923,fire/seq-02/frame-000483.color.png,fire,1,0.0820932,-0.6886389,0.498783,0.9609406,-0.2666475,-0.0142601,-0.0727243,0.1069019,-0.1716346,-0.5155084,0.988821494,-0.087887347,0.039312758,-0.113852427,6,7
fire/seq-02/frame-000560.color.png,fire,1,-0.0248087,-0.5170043,1.0142914,0.9813529,-0.1836948,-0.027911,0.04923,fire/seq-02/frame-000503.color.png,fire,1,0.133715,-0.6558735,0.6757612,0.974899,-0.2037773,-0.0562672,-0.0698623,0.1585237,-0.1388692,-0.3385302,0.992283995,-0.02561353,-0.005142276,-0.121202219,5,5
fire/seq-02/frame-000560.color.png,fire,1,-0.0248087,-0.5170043,1.0142914,0.9813529,-0.1836948,-0.027911,0.04923,fire/seq-02/frame-000563.color.png,fire,1,-0.0308537,-0.5087149,1.0206858,0.9821186,-0.178854,-0.0256363,0.0528868,-0.006045,0.0082894,0.0063944,0.999978717,0.005105237,0.001343607,0.003833655,0,0
fire/seq-02/frame-000561.color.png,fire,1,-0.0247273,-0.5169752,1.0143342,0.9813367,-0.183733,-0.027955,0.0493862,fire/seq-02/frame-000458.color.png,fire,1,-0.0948386,-0.665162,0.3428461,0.9469995,-0.3139367,-0.0178057,-0.065717,-0.0701113,-0.1481868,-0.6714881,0.9842581,-0.136799015,0.036578505,-0.1057546,7,9
fire/seq-02/frame-000561.color.png,fire,1,-0.0247273,-0.5169752,1.0143342,0.9813367,-0.183733,-0.027955,0.0493862,fire/seq-02/frame-000478.color.png,fire,1,0.0441476,-0.6893652,0.4581598,0.9573366,-0.2813591,0.0008426,-0.0659015,0.0688749,-0.17239,-0.5561744,0.987886292,-0.102014347,0.053592755,-0.103930568,6,7
fire/seq-02/frame-000561.color.png,fire,1,-0.0247273,-0.5169752,1.0143342,0.9813367,-0.183733,-0.027955,0.0493862,fire/seq-02/frame-000498.color.png,fire,1,0.1382937,-0.6723015,0.6278917,0.9731145,-0.2133896,-0.0419536,-0.0758484,0.163021,-0.1553263,-0.3864425,0.991586608,-0.03480607,0.010507164,-0.124234197,5,5
fire/seq-02/frame-000561.color.png,fire,1,-0.0247273,-0.5169752,1.0143342,0.9813367,-0.183733,-0.027955,0.0493862,fire/seq-02/frame-000558.color.png,fire,1,-0.0183138,-0.5239064,1.0062448,0.9814866,-0.183631,-0.0291355,0.045987,0.0064135,-0.0069312,-0.0080894,0.999993509,-2.56871E-05,-0.00053477,-0.003562911,0,0
fire/seq-02/frame-000562.color.png,fire,1,-0.0276516,-0.5127301,1.0171318,0.9816107,-0.1819216,-0.0271873,0.051047,fire/seq-01/frame-000940.color.png,fire,1,0.1378541,-0.6795803,0.8574763,0.8081237,-0.1579766,-0.542808,-0.1653452,0.1655057,-0.1668502,-0.1596555,0.828319309,-0.040260373,-0.47271133,-0.298010442,20,3
fire/seq-02/frame-000562.color.png,fire,1,-0.0276516,-0.5127301,1.0171318,0.9816107,-0.1819216,-0.0271873,0.051047,fire/seq-02/frame-000460.color.png,fire,1,-0.083776,-0.6774255,0.3477001,0.9457572,-0.317515,-0.0084599,-0.0682353,-0.0561244,-0.1646954,-0.6694317,0.982874987,-0.14190944,0.046029918,-0.108165228,8,9
fire/seq-02/frame-000562.color.png,fire,1,-0.0276516,-0.5127301,1.0171318,0.9816107,-0.1819216,-0.0271873,0.051047,fire/seq-02/frame-000480.color.png,fire,1,0.0602615,-0.6903183,0.4752433,0.9584643,-0.2767576,-0.0064375,-0.0686287,0.0879131,-0.1775882,-0.5418885,0.987858774,-0.099497311,0.046351628,-0.109940227,6,7
fire/seq-02/frame-000562.color.png,fire,1,-0.0276516,-0.5127301,1.0171318,0.9816107,-0.1819216,-0.0271873,0.051047,fire/seq-02/frame-000500.color.png,fire,1,0.1377304,-0.6671112,0.6468431,0.9735593,-0.2102496,-0.048391,-0.0750714,0.165382,-0.1543811,-0.3702887,0.991388626,-0.033782996,0.003357046,-0.126475421,5,5
fire/seq-02/frame-000562.color.png,fire,1,-0.0276516,-0.5127301,1.0171318,0.9816107,-0.1819216,-0.0271873,0.051047,fire/seq-02/frame-000560.color.png,fire,1,-0.0248087,-0.5170043,1.0142914,0.9813529,-0.1836948,-0.027911,0.04923,0.0028429,-0.0042742,-0.0028404,0.999996482,-0.001873834,-0.000296332,-0.001853875,0,0
fire/seq-02/frame-000563.color.png,fire,1,-0.0308537,-0.5087149,1.0206858,0.9821186,-0.178854,-0.0256363,0.0528868,fire/seq-02/frame-000476.color.png,fire,1,0.0283332,-0.6904393,0.4425515,0.9560517,-0.2855851,0.0066376,-0.0660477,0.0591869,-0.1817244,-0.5781343,0.986370984,-0.110826946,0.057945116,-0.106920684,7,7
fire/seq-02/frame-000563.color.png,fire,1,-0.0308537,-0.5087149,1.0206858,0.9821186,-0.178854,-0.0256363,0.0528868,fire/seq-02/frame-000496.color.png,fire,1,0.1369526,-0.6776209,0.6107085,0.9721192,-0.2188191,-0.0353221,-0.0765168,0.1678063,-0.168906,-0.4099773,0.990731848,-0.044868583,0.015489026,-0.127268637,5,6
fire/seq-02/frame-000563.color.png,fire,1,-0.0308537,-0.5087149,1.0206858,0.9821186,-0.178854,-0.0256363,0.0528868,fire/seq-02/frame-000556.color.png,fire,1,-0.0153933,-0.5274892,1.0018319,0.9816085,-0.1834807,-0.0298642,0.0434482,0.0154604,-0.0187743,-0.0188539,0.999935686,-0.005100773,-0.002232554,-0.009880413,0,0
fire/seq-02/frame-000564.color.png,fire,1,-0.034523,-0.5073145,1.0259094,0.9818511,-0.1801241,-0.0233335,0.0545827,fire/seq-02/frame-000458.color.png,fire,1,-0.0948386,-0.665162,0.3428461,0.9469995,-0.3139367,-0.0178057,-0.065717,-0.0603156,-0.1578475,-0.6830633,0.98318849,-0.140166948,0.033586994,-0.112096088,8,9
fire/seq-02/frame-000564.color.png,fire,1,-0.034523,-0.5073145,1.0259094,0.9818511,-0.1801241,-0.0233335,0.0545827,fire/seq-02/frame-000478.color.png,fire,1,0.0441476,-0.6893652,0.4581598,0.9573366,-0.2813591,0.0008426,-0.0659015,0.0786706,-0.1820507,-0.5677496,0.987024794,-0.105305068,0.050393108,-0.11024261,7,7
fire/seq-02/frame-000564.color.png,fire,1,-0.034523,-0.5073145,1.0259094,0.9818511,-0.1801241,-0.0233335,0.0545827,fire/seq-02/frame-000498.color.png,fire,1,0.1382937,-0.6723015,0.6278917,0.9731145,-0.2133896,-0.0419536,-0.0758484,0.1728167,-0.164987,-0.3980177,0.990729049,-0.038295189,0.006823484,-0.130164778,5,6
fire/seq-02/frame-000564.color.png,fire,1,-0.034523,-0.5073145,1.0259094,0.9818511,-0.1801241,-0.0233335,0.0545827,fire/seq-02/frame-000558.color.png,fire,1,-0.0183138,-0.5239064,1.0062448,0.9814866,-0.183631,-0.0291355,0.045987,0.0162092,-0.0165919,-0.0196646,0.99994001,-0.004026166,-0.003965496,-0.009383054,0,0
fire/seq-02/frame-000565.color.png,fire,1,-0.0370559,-0.5045265,1.0295271,0.9814466,-0.1818262,-0.023463,0.0561371,fire/seq-02/frame-000457.color.png,fire,1,-0.1002906,-0.6609071,0.3416284,0.9473044,-0.3130646,-0.0228572,-0.0638948,-0.0632347,-0.1563806,-0.6878987,0.983601385,-0.137793718,0.028985767,-0.112698851,8,9
fire/seq-02/frame-000565.color.png,fire,1,-0.0370559,-0.5045265,1.0295271,0.9814466,-0.1818262,-0.023463,0.0561371,fire/seq-02/frame-000477.color.png,fire,1,0.0358716,-0.6904678,0.4499864,0.9564622,-0.2840416,0.0043327,-0.0669444,0.0729275,-0.1859413,-0.5795407,0.986503067,-0.106189268,0.054811304,-0.111943103,7,7
fire/seq-02/frame-000565.color.png,fire,1,-0.0370559,-0.5045265,1.0295271,0.9814466,-0.1818262,-0.023463,0.0561371,fire/seq-02/frame-000497.color.png,fire,1,0.1374672,-0.6756213,0.6193043,0.972565,-0.2166891,-0.0384595,-0.0753923,0.1745231,-0.1710948,-0.4102228,0.990590409,-0.039758915,0.01094594,-0.13049926,5,6
fire/seq-02/frame-000565.color.png,fire,1,-0.0370559,-0.5045265,1.0295271,0.9814466,-0.1818262,-0.023463,0.0561371,fire/seq-02/frame-000557.color.png,fire,1,-0.0149972,-0.5276787,1.0017482,0.9816091,-0.1834769,-0.0298151,0.0434831,0.0220587,-0.0231522,-0.0277789,0.999898388,-0.002244016,-0.00383694,-0.013544595,0,0
fire/seq-02/frame-000566.color.png,fire,1,-0.036684,-0.5047755,1.0294783,0.9814526,-0.1818304,-0.0233719,0.0560552,fire/seq-02/frame-000468.color.png,fire,1,-0.0290044,-0.6994539,0.3775004,0.9505483,-0.3010955,0.0188615,-0.0737815,0.0076796,-0.1946784,-0.6519779,0.983089765,-0.123339514,0.071021477,-0.115229454,8,8
fire/seq-02/frame-000566.color.png,fire,1,-0.036684,-0.5047755,1.0294783,0.9814526,-0.1818304,-0.0233719,0.0560552,fire/seq-02/frame-000488.color.png,fire,1,0.1113727,-0.6884977,0.539975,0.9655451,-0.2464714,-0.0242583,-0.0799131,0.1480567,-0.1837222,-0.4895033,0.988540164,-0.06956207,0.027104887,-0.131205136,6,7
fire/seq-02/frame-000566.color.png,fire,1,-0.036684,-0.5047755,1.0294783,0.9814526,-0.1818304,-0.0233719,0.0560552,fire/seq-02/frame-000508.color.png,fire,1,0.1202826,-0.6360205,0.7249253,0.976717,-0.1962121,-0.0651146,-0.0573128,0.1569666,-0.131245,-0.304553,0.992587992,-0.019965555,-0.019659245,-0.118253834,5,4
fire/seq-02/frame-000566.color.png,fire,1,-0.036684,-0.5047755,1.0294783,0.9814526,-0.1818304,-0.0233719,0.0560552,fire/seq-02/frame-000568.color.png,fire,1,-0.0423224,-0.4967521,1.0358754,0.9813775,-0.1818689,-0.0209014,0.0581805,-0.0056384,0.0080234,0.0063971,0.999994686,0.000136715,0.002038638,0.002540203,0,0
fire/seq-02/frame-000567.color.png,fire,1,-0.0390083,-0.4993121,1.0319489,0.9815969,-0.1807988,-0.0229421,0.0570355,fire/seq-02/frame-000468.color.png,fire,1,-0.0290044,-0.6994539,0.3775004,0.9505483,-0.3010955,0.0188615,-0.0737815,0.0100039,-0.2001418,-0.6544485,0.982852031,-0.124313338,0.070834699,-0.116320783,8,8
fire/seq-02/frame-000567.color.png,fire,1,-0.0390083,-0.4993121,1.0319489,0.9815969,-0.1807988,-0.0229421,0.0570355,fire/seq-02/frame-000488.color.png,fire,1,0.1113727,-0.6884977,0.539975,0.9655451,-0.2464714,-0.0242583,-0.0799131,0.150381,-0.1891856,-0.4919739,0.9883364,-0.070583121,0.026845571,-0.13224409,6,7
fire/seq-02/frame-000567.color.png,fire,1,-0.0390083,-0.4993121,1.0319489,0.9815969,-0.1807988,-0.0229421,0.0570355,fire/seq-02/frame-000508.color.png,fire,1,0.1202826,-0.6360205,0.7249253,0.976717,-0.1962121,-0.0651146,-0.0573128,0.1592909,-0.1367084,-0.3070236,0.992442282,-0.021040647,-0.019955209,-0.119236732,5,4
fire/seq-02/frame-000567.color.png,fire,1,-0.0390083,-0.4993121,1.0319489,0.9815969,-0.1807988,-0.0229421,0.0570355,fire/seq-02/frame-000568.color.png,fire,1,-0.0423224,-0.4967521,1.0358754,0.9813775,-0.1818689,-0.0209014,0.0581805,-0.0033141,0.00256,0.0039265,0.999996666,-0.000947413,0.00185213,0.001529948,0,0
fire/seq-02/frame-000568.color.png,fire,1,-0.0423224,-0.4967521,1.0358754,0.9813775,-0.1818689,-0.0209014,0.0581805,fire/seq-02/frame-000473.color.png,fire,1,0.0047663,-0.691278,0.4174478,0.9550807,-0.2883213,0.0155159,-0.0667158,0.0470887,-0.1945259,-0.6184276,0.98552553,-0.109744292,0.064097686,-0.11219228,7,8
fire/seq-02/frame-000568.color.png,fire,1,-0.0423224,-0.4967521,1.0358754,0.9813775,-0.1818689,-0.0209014,0.0581805,fire/seq-02/frame-000493.color.png,fire,1,0.1310325,-0.6829963,0.5827056,0.9697889,-0.2279613,-0.032164,-0.0806763,0.1733549,-0.1862442,-0.4531698,0.989166569,-0.050899216,0.016640332,-0.136681631,6,6
fire/seq-02/frame-000568.color.png,fire,1,-0.0423224,-0.4967521,1.0358754,0.9813775,-0.1818689,-0.0209014,0.0581805,fire/seq-02/frame-000513.color.png,fire,1,0.1019533,-0.6219286,0.7722997,0.9793858,-0.1875058,-0.0622688,-0.0420431,0.1442757,-0.1251765,-0.2635757,0.994104113,-0.010395745,-0.022083152,-0.105646936,4,4
fire/seq-02/frame-000568.color.png,fire,1,-0.0423224,-0.4967521,1.0358754,0.9813775,-0.1818689,-0.0209014,0.0581805,fire/seq-02/frame-000573.color.png,fire,1,-0.0524622,-0.4825939,1.0475297,0.9801114,-0.1888832,-0.0173392,0.0583443,-0.0101398,0.0141582,0.0116543,0.99996824,-0.006903267,0.003847705,0.001028874,0,0
fire/seq-02/frame-000569.color.png,fire,1,-0.0448381,-0.4939648,1.0390253,0.9809975,-0.1838772,-0.0197709,0.0586695,fire/seq-02/frame-000465.color.png,fire,1,-0.0499693,-0.6946448,0.36132,0.9487759,-0.3071349,0.0112488,-0.0732521,-0.0051312,-0.20068,-0.6777053,0.982701888,-0.127628619,0.061282044,-0.119383611,8,9
fire/seq-02/frame-000569.color.png,fire,1,-0.0448381,-0.4939648,1.0390253,0.9809975,-0.1838772,-0.0197709,0.0586695,fire/seq-02/frame-000485.color.png,fire,1,0.0957938,-0.6888998,0.5158664,0.9623264,-0.26026,-0.0192875,-0.0762927,0.1406319,-0.194935,-0.5231589,0.987801014,-0.081004494,0.029402884,-0.129703122,6,7
fire/seq-02/frame-000569.color.png,fire,1,-0.0448381,-0.4939648,1.0390253,0.9809975,-0.1838772,-0.0197709,0.0586695,fire/seq-02/frame-000505.color.png,fire,1,0.1275304,-0.649326,0.6961592,0.9749625,-0.2033536,-0.061524,-0.065653,0.1723685,-0.1553612,-0.3428661,0.991192422,-0.0251236,-0.01707626,-0.128898368,5,5
fire/seq-02/frame-000569.color.png,fire,1,-0.0448381,-0.4939648,1.0390253,0.9809975,-0.1838772,-0.0197709,0.0586695,fire/seq-02/frame-000565.color.png,fire,1,-0.0370559,-0.5045265,1.0295271,0.9814466,-0.1818262,-0.023463,0.0561371,0.0077822,-0.0105617,-0.0094982,0.999987774,0.001827924,-0.003267742,-0.00323007,0,0
fire/seq-02/frame-000570.color.png,fire,1,-0.0448173,-0.4939682,1.0389385,0.9810148,-0.1838126,-0.019718,0.058601,fire/seq-01/frame-000940.color.png,fire,1,0.1378541,-0.6795803,0.8574763,0.8081237,-0.1579766,-0.542808,-0.1653452,0.1826714,-0.1856121,-0.1814622,0.822833066,-0.041503431,-0.476917965,-0.306222902,20,4
fire/seq-02/frame-000570.color.png,fire,1,-0.0448173,-0.4939682,1.0389385,0.9810148,-0.1838126,-0.019718,0.058601,fire/seq-02/frame-000460.color.png,fire,1,-0.083776,-0.6774255,0.3477001,0.9457572,-0.317515,-0.0084599,-0.0682353,-0.0389587,-0.1834573,-0.6912384,0.98233319,-0.139486042,0.041498356,-0.117656428,8,9
fire/seq-02/frame-000570.color.png,fire,1,-0.0448173,-0.4939682,1.0389385,0.9810148,-0.1838126,-0.019718,0.058601,fire/seq-02/frame-000480.color.png,fire,1,0.0602615,-0.6903183,0.4752433,0.9584643,-0.2767576,-0.0064375,-0.0686287,0.1050788,-0.1963501,-0.5636952,0.987244466,-0.097055956,0.04141681,-0.119218929,7,7
fire/seq-02/frame-000570.color.png,fire,1,-0.0448173,-0.4939682,1.0389385,0.9810148,-0.1838126,-0.019718,0.058601,fire/seq-02/frame-000500.color.png,fire,1,0.1377304,-0.6671112,0.6468431,0.9735593,-0.2102496,-0.048391,-0.0750714,0.1825477,-0.173143,-0.3920954,0.990277525,-0.031621522,-0.002155739,-0.135446877,6,6
fire/seq-02/frame-000570.color.png,fire,1,-0.0448173,-0.4939682,1.0389385,0.9810148,-0.1838126,-0.019718,0.058601,fire/seq-02/frame-000560.color.png,fire,1,-0.0248087,-0.5170043,1.0142914,0.9813529,-0.1836948,-0.027911,0.04923,0.0200086,-0.0230361,-0.0246471,0.999922465,-0.000487185,-0.006315183,-0.010721203,0,0
fire/seq-02/frame-000571.color.png,fire,1,-0.0463214,-0.4894148,1.0416629,0.9808051,-0.1848721,-0.0187767,0.0590848,fire/seq-02/frame-000457.color.png,fire,1,-0.1002906,-0.6609071,0.3416284,0.9473044,-0.3130646,-0.0228572,-0.0638948,-0.0539692,-0.1714923,-0.7000345,0.983651877,-0.13447545,0.025678518,-0.116986976,8,9
fire/seq-02/frame-000571.color.png,fire,1,-0.0463214,-0.4894148,1.0416629,0.9808051,-0.1848721,-0.0187767,0.0590848,fire/seq-02/frame-000477.color.png,fire,1,0.0358716,-0.6904678,0.4499864,0.9564622,-0.2840416,0.0043327,-0.0669444,0.082193,-0.201053,-0.5916765,0.986577714,-0.102767282,0.051367436,-0.116037438,7,8
fire/seq-02/frame-000571.color.png,fire,1,-0.0463214,-0.4894148,1.0416629,0.9808051,-0.1848721,-0.0187767,0.0590848,fire/seq-02/frame-000497.color.png,fire,1,0.1374672,-0.6756213,0.6193043,0.972565,-0.2166891,-0.0384595,-0.0753923,0.1837886,-0.1862065,-0.4223586,0.990224138,-0.036417633,0.007281253,-0.13445035,6,6
fire/seq-02/frame-000571.color.png,fire,1,-0.0463214,-0.4894148,1.0416629,0.9808051,-0.1848721,-0.0187767,0.0590848,fire/seq-02/frame-000577.color.png,fire,1,-0.0602772,-0.4723566,1.0550076,0.9794486,-0.191556,-0.0157879,0.061135,-0.0139558,0.0170582,0.0133447,0.999970175,-0.006591294,0.002921852,0.002769043,0,0
fire/seq-02/frame-000572.color.png,fire,1,-0.0498398,-0.4863777,1.0449218,0.980469,-0.1867545,-0.0176847,0.0590817,fire/seq-02/frame-000453.color.png,fire,1,-0.1168991,-0.6322346,0.3376553,0.9497357,-0.3051587,-0.0404231,-0.0569766,-0.0670593,-0.1458569,-0.7072665,0.985524674,-0.125227097,0.005832125,-0.114128335,7,9
fire/seq-02/frame-000572.color.png,fire,1,-0.0498398,-0.4863777,1.0449218,0.980469,-0.1867545,-0.0176847,0.0590817,fire/seq-02/frame-000473.color.png,fire,1,0.0047663,-0.691278,0.4174478,0.9550807,-0.2883213,0.0155159,-0.0667158,0.0546061,-0.2049003,-0.627474,0.986056165,-0.104587613,0.061597158,-0.113844016,7,8
fire/seq-02/frame-000572.color.png,fire,1,-0.0498398,-0.4863777,1.0449218,0.980469,-0.1867545,-0.0176847,0.0590817,fire/seq-02/frame-000493.color.png,fire,1,0.1310325,-0.6829963,0.5827056,0.9697889,-0.2279613,-0.032164,-0.0806763,0.1808723,-0.1966186,-0.4622162,0.989222994,-0.045723583,0.014149623,-0.138372722,6,6
fire/seq-02/frame-000572.color.png,fire,1,-0.0498398,-0.4863777,1.0449218,0.980469,-0.1867545,-0.0176847,0.0590817,fire/seq-02/frame-000573.color.png,fire,1,-0.0524622,-0.4825939,1.0475297,0.9801114,-0.1888832,-0.0173392,0.0583443,-0.0026224,0.0037838,0.0026079,0.999997339,-0.002146536,0.000595908,-0.000599701,0,0
fire/seq-02/frame-000573.color.png,fire,1,-0.0524622,-0.4825939,1.0475297,0.9801114,-0.1888832,-0.0173392,0.0583443,fire/seq-02/frame-000464.color.png,fire,1,-0.0574307,-0.6943654,0.3574593,0.947761,-0.3104638,0.0076158,-0.0728239,-0.0049685,-0.2117715,-0.6900704,0.98317188,-0.126091353,0.055766756,-0.1198503,8,9
fire/seq-02/frame-000573.color.png,fire,1,-0.0524622,-0.4825939,1.0475297,0.9801114,-0.1888832,-0.0173392,0.0583443,fire/seq-02/frame-000484.color.png,fire,1,0.0884714,-0.6885543,0.5080026,0.9616784,-0.2633499,-0.0168603,-0.0744126,0.1409336,-0.2059604,-0.5395271,0.988245155,-0.078741305,0.029570018,-0.127659445,6,7
fire/seq-02/frame-000573.color.png,fire,1,-0.0524622,-0.4825939,1.0475297,0.9801114,-0.1888832,-0.0173392,0.0583443,fire/seq-02/frame-000504.color.png,fire,1,0.1307301,-0.6523477,0.6863048,0.9750052,-0.2035269,-0.0579149,-0.067731,0.1831923,-0.1697538,-0.3612249,0.99110906,-0.019870339,-0.015189362,-0.130680086,5,5
fire/seq-02/frame-000573.color.png,fire,1,-0.0524622,-0.4825939,1.0475297,0.9801114,-0.1888832,-0.0173392,0.0583443,fire/seq-02/frame-000564.color.png,fire,1,-0.034523,-0.5073145,1.0259094,0.9818511,-0.1801241,-0.0233335,0.0545827,0.0179392,-0.0247206,-0.0216203,0.999935085,0.008498538,-0.005645457,-0.005072387,0,0
fire/seq-02/frame-000573.color.png,fire,1,-0.0524622,-0.4825939,1.0475297,0.9801114,-0.1888832,-0.0173392,0.0583443,fire/seq-02/frame-000584.color.png,fire,1,-0.0705026,-0.4592729,1.0631121,0.9786158,-0.1946783,-0.0097653,0.0656965,-0.0180404,0.023321,0.0155824,0.999926381,-0.005392963,0.006346738,0.0088243,0,0
fire/seq-02/frame-000574.color.png,fire,1,-0.0539103,-0.4776707,1.0495152,0.980084,-0.188896,-0.0163333,0.0590496,fire/seq-02/frame-000448.color.png,fire,1,-0.1344479,-0.5964528,0.3374058,0.9539639,-0.288793,-0.0631365,-0.0506488,-0.0805376,-0.1187821,-0.7121094,0.987557026,-0.10739688,-0.019677228,-0.113180554,6,9
